id,logic_score,math_score,art_score,english_score,interest_field,career_goal,study_time_per_week,current_level,Target_Course
27255d42,8,8,4,1,IOT,Startup,5-10h,Beginner,Arduino Basic
13b765c0,8,8,5,9,AI/Data,Company,2-5h,Advanced,Python Basic
a81534d2,6,6,7,7,Office,Startup,> 10h,Beginner,Tin hoc van phong
c74b8ac0,7,3,5,3,Mobile App,Competition,5-10h,Intermediate,Android Basic
204e7bcf,9,8,3,3,IOT,Startup,2-5h,Intermediate,Arduino Basic
59da51c5,7,8,6,9,AI/Data,Startup,< 2h,Advanced,Python Basic
4f03aeda,9,7,6,8,AI/Data,Freelancer,5-10h,Advanced,Python for Data Science
a0904c80,5,8,6,8,Office,Company,2-5h,Intermediate,Tin hoc van phong
e57de33b,10,7,9,9,Office,Startup,< 2h,Advanced,Tin hoc van phong
05b91ace,7,3,7,5,Office,Company,< 2h,Intermediate,Tin hoc van phong
b333bdd8,5,7,7,3,AI/Data,Company,< 2h,Intermediate,Python for Data Science
c75a713a,9,4,5,4,AI/Data,Company,2-5h,Intermediate,Python for Data Science
39e96774,8,8,1,8,AI/Data,Startup,5-10h,Beginner,Python Basic
bc10e912,3,1,4,2,Game,Company,2-5h,Beginner,Scratch for Beginners
5ae0d817,6,5,5,7,AI/Data,Startup,2-5h,Intermediate,Python Basic
3f0bef3c,7,7,7,3,AI/Data,Company,> 10h,Beginner,Python Basic
eb431565,8,5,9,10,Game,Startup,2-5h,Advanced,Game Dev (Unity/C#)
442ac562,8,8,5,4,IOT,Company,5-10h,Beginner,C/C++ for IoT
9346cf82,10,10,5,5,IOT,Freelancer,2-5h,Advanced,C/C++ for IoT
e29125c9,5,6,7,7,Web,Company,5-10h,Intermediate,Frontend (HTML/CSS/JS)
8756163d,5,4,5,4,Web,Company,2-5h,Intermediate,Frontend (HTML/CSS/JS)
0e56821b,7,3,5,2,Game,Competition,< 2h,Beginner,Game Dev (Unity/C#)
1e5eea52,5,5,1,8,AI/Data,Startup,5-10h,Beginner,Python Basic
1658c26e,6,10,6,9,AI/Data,Freelancer,< 2h,Advanced,Python Basic
d25ea566,4,5,6,6,AI/Data,Company,> 10h,Beginner,Python Basic
39a21a21,6,8,1,8,IOT,Company,5-10h,Beginner,Arduino Basic
42764154,6,5,3,5,Office,Company,< 2h,Beginner,Tin hoc van phong
2a681739,9,7,3,3,IOT,Freelancer,2-5h,Intermediate,C/C++ for IoT
f52477e2,7,9,6,3,AI/Data,Startup,5-10h,Intermediate,Python for Data Science
3b3c6faf,10,5,5,7,Office,Company,2-5h,Advanced,Tin hoc van phong
8691b261,7,6,7,4,Game,Freelancer,2-5h,Intermediate,Game Design & Art
6ab7dd00,7,5,5,7,Web,Competition,2-5h,Advanced,Fullstack Web (MERN)
5c2cc489,9,7,3,9,AI/Data,Startup,2-5h,Intermediate,Python for Data Science
dbaf5e17,2,4,7,8,Web,Company,< 2h,Beginner,Frontend (HTML/CSS/JS)
64b79043,9,5,6,7,Office,Company,5-10h,Intermediate,Tin hoc van phong
f7cd308f,4,8,6,5,IOT,Freelancer,< 2h,Intermediate,C/C++ for IoT
d1cea956,8,8,7,1,Mobile App,Startup,< 2h,Beginner,Flutter Cross-platform
d406ac05,6,1,7,4,Web,Company,2-5h,Beginner,Frontend (HTML/CSS/JS)
22dce431,6,9,6,10,Office,Company,< 2h,Advanced,Tin hoc van phong
4687b9d5,5,5,3,5,AI/Data,Company,< 2h,Beginner,Python Basic
9c9fe028,5,4,8,4,Mobile App,Company,< 2h,Beginner,Flutter Cross-platform
41248607,3,3,4,9,Game,Startup,< 2h,Intermediate,Scratch for Beginners
ede17636,4,2,5,5,Game,Company,> 10h,Beginner,Scratch for Beginners
412cc8e8,6,8,4,8,IOT,Freelancer,2-5h,Intermediate,C/C++ for IoT
23eca61c,4,7,2,7,AI/Data,Company,2-5h,Beginner,Python Basic
80e16330,7,8,2,3,Office,Freelancer,2-5h,Beginner,Tin hoc van phong
a4140f83,5,7,6,5,Office,Company,< 2h,Intermediate,Tin hoc van phong
d29fd662,7,8,6,9,Mobile App,Competition,< 2h,Advanced,Flutter Cross-platform
5f3164a4,7,7,5,4,Web,Competition,< 2h,Intermediate,Competitive Programming (C++)
6da6993d,9,8,5,5,IOT,Startup,> 10h,Advanced,C/C++ for IoT
bcbf1e1e,4,3,4,8,Web,Company,2-5h,Intermediate,Frontend (HTML/CSS/JS)
23ed6533,6,8,5,5,Office,Company,< 2h,Intermediate,Tin hoc van phong
82a64ca1,8,4,7,3,Office,Company,> 10h,Intermediate,Tin hoc van phong
db462818,6,7,5,7,Web,Freelancer,5-10h,Intermediate,Web Backend (PHP/Nodejs)
21a52292,8,8,9,9,Office,Company,> 10h,Intermediate,Tin hoc van phong
2b86f3ae,3,5,2,8,IOT,Freelancer,5-10h,Beginner,Arduino Basic
cbbc8795,7,9,6,5,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
6dde4056,5,4,4,8,AI/Data,Freelancer,2-5h,Beginner,Python Basic
bbbce40e,7,8,7,6,AI/Data,Startup,< 2h,Advanced,Python Basic
92266f10,3,9,5,9,Game,Company,< 2h,Intermediate,Scratch for Beginners
e702e304,8,7,4,4,Office,Startup,5-10h,Intermediate,Tin hoc van phong
93f71e7d,6,9,4,5,Office,Company,< 2h,Intermediate,Tin hoc van phong
d2296a17,9,7,6,7,AI/Data,Competition,< 2h,Intermediate,Competitive Programming (C++)
48985928,10,7,10,6,Office,Freelancer,> 10h,Advanced,Tin hoc van phong
0846da12,5,3,7,6,Web,Freelancer,> 10h,Beginner,Frontend (HTML/CSS/JS)
73ce94c7,3,8,5,7,Game,Freelancer,< 2h,Intermediate,Scratch for Beginners
4d020050,1,2,5,5,Office,Company,2-5h,Beginner,Tin hoc van phong
ee7e33c6,6,7,7,5,Web,Company,> 10h,Beginner,Frontend (HTML/CSS/JS)
283e3476,4,7,7,6,Web,Freelancer,> 10h,Beginner,Frontend (HTML/CSS/JS)
8fa4dc3c,7,7,3,4,AI/Data,Startup,5-10h,Intermediate,Python for Data Science
aae170fc,4,3,7,8,Game,Company,> 10h,Beginner,Game Design & Art
bd54c27b,3,8,3,3,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
d956f690,3,3,4,5,Game,Freelancer,2-5h,Intermediate,Scratch for Beginners
8cd73c3e,5,3,1,7,IOT,Company,2-5h,Beginner,Arduino Basic
27e11955,2,7,7,7,Office,Company,> 10h,Beginner,Tin hoc van phong
0dc1988d,3,7,4,4,Mobile App,Startup,2-5h,Intermediate,Android Basic
9a42af9e,8,2,7,2,Web,Startup,2-5h,Beginner,Frontend (HTML/CSS/JS)
c6e3edd8,4,5,8,5,Mobile App,Company,> 10h,Intermediate,Flutter Cross-platform
3f6537c0,3,8,1,8,Mobile App,Company,2-5h,Beginner,Android Basic
79732e33,9,6,9,7,Game,Startup,5-10h,Intermediate,Game Dev (Unity/C#)
2aeec67e,7,5,5,6,AI/Data,Startup,< 2h,Advanced,Python Basic
57a00382,5,3,7,7,Game,Freelancer,2-5h,Beginner,Game Design & Art
942daf12,7,10,5,5,Game,Company,< 2h,Advanced,Game Dev (Unity/C#)
1598e9a1,5,3,1,2,Office,Competition,5-10h,Beginner,Tin hoc van phong
884dbbba,6,8,9,5,Game,Freelancer,5-10h,Advanced,Game Dev (Unity/C#)
7323fe71,8,6,8,8,Game,Competition,5-10h,Advanced,Scratch for Beginners
22e2dcf2,1,1,4,5,Game,Competition,5-10h,Beginner,Scratch for Beginners
f20686ce,7,4,7,5,Game,Freelancer,< 2h,Beginner,Game Design & Art
19d2a210,5,6,7,2,AI/Data,Freelancer,> 10h,Beginner,Python Basic
82fed1ca,7,9,9,6,Web,Startup,5-10h,Intermediate,Web Backend (PHP/Nodejs)
3963e2a7,6,3,3,6,Web,Company,> 10h,Intermediate,Frontend (HTML/CSS/JS)
a86f4e82,6,8,9,3,Office,Company,< 2h,Intermediate,Tin hoc van phong
360898ca,3,4,6,9,Mobile App,Company,> 10h,Intermediate,Android Basic
7bc883bd,6,5,2,3,Mobile App,Startup,5-10h,Beginner,Flutter Cross-platform
ca952e94,5,5,5,8,IOT,Company,2-5h,Intermediate,Arduino Basic
ce5241ab,3,9,5,7,Office,Competition,> 10h,Intermediate,Tin hoc van phong
09bec0c0,8,7,7,8,Office,Freelancer,2-5h,Beginner,Tin hoc van phong
02f1be5b,5,5,7,5,Game,Competition,< 2h,Advanced,Scratch for Beginners
735bf0a0,6,6,7,9,Game,Company,5-10h,Advanced,Game Dev (Unity/C#)
bdbd0469,4,7,5,8,AI/Data,Competition,5-10h,Intermediate,Python Basic
87ff257e,5,7,7,9,Game,Freelancer,5-10h,Advanced,Game Dev (Unity/C#)
f9e5af04,4,1,5,3,Web,Freelancer,2-5h,Beginner,Frontend (HTML/CSS/JS)
1bcb6710,7,1,6,3,Game,Competition,2-5h,Beginner,Game Dev (Unity/C#)
21b62719,5,4,5,6,Game,Company,2-5h,Intermediate,Scratch for Beginners
2d6c0fc4,5,7,7,1,Office,Startup,5-10h,Beginner,Tin hoc van phong
ebc4b74c,5,8,5,7,Office,Company,5-10h,Beginner,Tin hoc van phong
d8463348,6,8,9,9,Game,Company,2-5h,Advanced,Game Dev (Unity/C#)
2cdebf6a,3,1,4,7,Office,Company,5-10h,Beginner,Tin hoc van phong
92558c71,5,6,9,9,Web,Company,5-10h,Advanced,Fullstack Web (MERN)
6cb76664,8,3,4,9,IOT,Startup,5-10h,Intermediate,C/C++ for IoT
fd90593a,8,8,6,3,Mobile App,Company,2-5h,Beginner,Flutter Cross-platform
d818cd77,6,6,3,5,Office,Competition,> 10h,Beginner,Tin hoc van phong
ffcda67e,7,8,4,6,Mobile App,Startup,> 10h,Beginner,Flutter Cross-platform
9365b475,1,5,2,7,Office,Startup,5-10h,Beginner,Tin hoc van phong
c3120138,3,6,8,5,Web,Company,5-10h,Intermediate,Frontend (HTML/CSS/JS)
5739d7cb,4,1,3,8,Office,Company,5-10h,Beginner,Tin hoc van phong
d4bde43a,2,3,6,2,Game,Freelancer,> 10h,Beginner,Scratch for Beginners
18b3e583,7,7,5,9,Web,Company,2-5h,Intermediate,Web Backend (PHP/Nodejs)
f7098c46,3,4,7,5,Office,Competition,5-10h,Beginner,Tin hoc van phong
81778594,6,10,10,7,Game,Competition,< 2h,Advanced,Game Dev (Unity/C#)
48d797a1,5,8,6,6,Office,Competition,> 10h,Intermediate,Tin hoc van phong
b31bbad4,7,4,4,3,AI/Data,Competition,2-5h,Intermediate,Python Basic
731fd976,5,6,6,8,IOT,Freelancer,2-5h,Intermediate,Arduino Basic
cf9218b6,10,8,9,10,Mobile App,Competition,2-5h,Advanced,Competitive Programming (C++)
6431820e,2,8,1,8,Office,Startup,5-10h,Beginner,Tin hoc van phong
37bfbab1,4,8,6,5,Web,Competition,5-10h,Intermediate,Web Backend (PHP/Nodejs)
df79e8aa,8,5,3,6,AI/Data,Freelancer,5-10h,Beginner,Python Basic
bddf1240,8,8,8,8,Game,Startup,> 10h,Advanced,Game Dev (Unity/C#)
b213c467,8,9,8,7,Game,Company,> 10h,Intermediate,Game Design & Art
a73cd512,6,10,7,8,AI/Data,Freelancer,2-5h,Advanced,Python Basic
e8a2c7f0,7,6,3,5,Mobile App,Company,2-5h,Beginner,Flutter Cross-platform
83a4ee96,9,6,9,7,Office,Freelancer,2-5h,Advanced,Tin hoc van phong
e4a7b7ac,8,5,6,7,Web,Competition,5-10h,Advanced,Fullstack Web (MERN)
bfb438b2,5,7,5,8,AI/Data,Company,2-5h,Beginner,Python Basic
a75f1d5b,8,5,8,7,Mobile App,Company,5-10h,Beginner,Android Basic
0d2553c3,7,8,5,5,AI/Data,Company,< 2h,Advanced,Python Basic
2ed52017,7,8,5,6,IOT,Company,< 2h,Intermediate,C/C++ for IoT
dd2adace,7,6,3,5,AI/Data,Competition,2-5h,Intermediate,Python for Data Science
6c566dc6,8,2,6,1,Web,Company,2-5h,Beginner,Web Backend (PHP/Nodejs)
6514ffc2,3,5,5,3,Game,Freelancer,5-10h,Beginner,Scratch for Beginners
7d0275dd,8,4,1,2,AI/Data,Startup,2-5h,Beginner,Python Basic
8ac67505,9,8,5,10,Office,Freelancer,2-5h,Advanced,Tin hoc van phong
64476af1,4,4,5,8,Web,Competition,2-5h,Beginner,Frontend (HTML/CSS/JS)
1520817a,7,5,7,9,AI/Data,Company,< 2h,Advanced,Python Basic
9e8deeb2,9,9,5,8,AI/Data,Freelancer,> 10h,Advanced,Python for Data Science
b4123d80,9,8,5,5,Game,Company,< 2h,Advanced,Game Dev (Unity/C#)
da31d10b,8,8,5,8,AI/Data,Startup,5-10h,Beginner,Python Basic
f9d7b976,3,5,3,7,IOT,Competition,> 10h,Intermediate,Arduino Basic
f0fa2a3c,5,5,4,9,Web,Startup,< 2h,Intermediate,Frontend (HTML/CSS/JS)
b358e330,8,9,8,6,Web,Startup,< 2h,Advanced,Frontend (HTML/CSS/JS)
61aa8b07,6,5,2,4,Mobile App,Startup,5-10h,Beginner,Flutter Cross-platform
1c938fa1,8,1,5,7,Web,Company,< 2h,Beginner,Web Backend (PHP/Nodejs)
279300fc,4,3,7,5,Web,Company,2-5h,Intermediate,Frontend (HTML/CSS/JS)
467f65e5,9,4,5,8,Office,Startup,5-10h,Intermediate,Tin hoc van phong
92232505,8,4,4,6,Mobile App,Freelancer,2-5h,Intermediate,Flutter Cross-platform
76dbb0d4,5,8,9,5,Game,Company,2-5h,Intermediate,Game Design & Art
bc595042,10,5,10,10,Web,Freelancer,5-10h,Advanced,Fullstack Web (MERN)
f8f53444,7,3,6,4,Mobile App,Freelancer,2-5h,Intermediate,Android Basic
ef16deec,7,6,7,4,Office,Company,2-5h,Beginner,Tin hoc van phong
f6e713e1,6,3,9,4,Office,Company,2-5h,Intermediate,Tin hoc van phong
3a59fd72,7,6,7,4,Web,Startup,2-5h,Intermediate,Web Backend (PHP/Nodejs)
78911f76,5,4,7,3,AI/Data,Freelancer,< 2h,Beginner,Python Basic
5108c465,9,8,3,9,IOT,Company,5-10h,Intermediate,C/C++ for IoT
612f2565,9,5,6,8,Web,Startup,2-5h,Advanced,Frontend (HTML/CSS/JS)
719d8f0a,8,8,5,4,Web,Freelancer,< 2h,Intermediate,Web Backend (PHP/Nodejs)
3e9a2fa0,6,8,8,4,Web,Company,2-5h,Beginner,Frontend (HTML/CSS/JS)
d4369ed7,5,5,8,1,Game,Company,< 2h,Beginner,Scratch for Beginners
78a87742,7,5,1,8,Mobile App,Startup,> 10h,Beginner,Flutter Cross-platform
5b3a6d34,7,5,6,3,AI/Data,Company,5-10h,Beginner,Python Basic
21eaf5cd,10,9,9,10,Mobile App,Freelancer,< 2h,Advanced,Flutter Cross-platform
627c8589,8,6,7,5,Office,Startup,> 10h,Beginner,Tin hoc van phong
660e6350,5,5,5,7,IOT,Startup,> 10h,Advanced,Arduino Basic
9176fb98,4,7,6,8,Web,Startup,2-5h,Intermediate,Frontend (HTML/CSS/JS)
ee5d4a56,8,8,5,6,AI/Data,Competition,2-5h,Beginner,Competitive Programming (C++)
fef8aacd,7,5,6,2,Office,Competition,5-10h,Beginner,Tin hoc van phong
28f99fe5,8,5,8,9,Office,Startup,2-5h,Advanced,Tin hoc van phong
a1f49a09,6,7,6,5,Web,Freelancer,2-5h,Intermediate,Web Backend (PHP/Nodejs)
e90d1201,8,5,5,8,Mobile App,Company,5-10h,Advanced,Flutter Cross-platform
15445590,10,10,10,8,Web,Company,5-10h,Advanced,Fullstack Web (MERN)
dc307f6b,5,7,1,8,AI/Data,Startup,5-10h,Beginner,Python Basic
c50a76ce,7,6,3,6,Office,Company,< 2h,Beginner,Tin hoc van phong
44407173,4,5,6,8,AI/Data,Company,> 10h,Intermediate,Python Basic
6d18347b,7,5,7,9,Office,Startup,2-5h,Advanced,Tin hoc van phong
39406b5f,3,7,5,6,Mobile App,Startup,5-10h,Intermediate,Android Basic
dfefb458,6,6,9,7,Office,Startup,> 10h,Intermediate,Tin hoc van phong
9b05eb75,8,6,5,5,Office,Company,2-5h,Advanced,Tin hoc van phong
72881766,8,7,5,6,Web,Company,5-10h,Beginner,Web Backend (PHP/Nodejs)
76680c60,9,5,9,7,Office,Startup,2-5h,Advanced,Tin hoc van phong
12c0b00c,6,8,6,4,Game,Freelancer,< 2h,Intermediate,Game Dev (Unity/C#)
42eac274,4,4,4,3,Office,Competition,5-10h,Beginner,Tin hoc van phong
1ac37935,6,10,5,7,AI/Data,Company,2-5h,Advanced,Python Basic
06f3d2e8,3,3,5,7,Web,Freelancer,> 10h,Intermediate,Frontend (HTML/CSS/JS)
7cc3e55a,3,7,6,5,Office,Freelancer,2-5h,Intermediate,Tin hoc van phong
388c7036,8,5,5,8,IOT,Freelancer,> 10h,Advanced,Arduino Basic
450694d4,5,6,6,6,IOT,Company,2-5h,Advanced,Arduino Basic
213a9a38,4,8,4,5,Game,Competition,5-10h,Intermediate,Scratch for Beginners
651ba487,5,7,4,6,Game,Freelancer,< 2h,Beginner,Game Design & Art
f9e43d44,8,9,6,7,IOT,Company,5-10h,Intermediate,C/C++ for IoT
91815108,8,5,3,5,Office,Freelancer,2-5h,Intermediate,Tin hoc van phong
cfc84449,7,4,6,7,AI/Data,Company,< 2h,Intermediate,Python Basic
aced282c,8,6,3,5,AI/Data,Company,> 10h,Beginner,Python Basic
a5d9a6b1,2,5,4,7,Game,Company,5-10h,Beginner,Scratch for Beginners
7bcb7e47,6,7,7,8,Office,Company,2-5h,Intermediate,Tin hoc van phong
c3f8fcf8,4,6,6,7,Web,Startup,5-10h,Beginner,Web Backend (PHP/Nodejs)
2ed38bb4,3,6,6,7,Game,Company,< 2h,Intermediate,Scratch for Beginners
792be564,7,4,6,7,AI/Data,Freelancer,< 2h,Intermediate,Python Basic
a943f655,4,6,5,7,Web,Competition,5-10h,Intermediate,Web Backend (PHP/Nodejs)
506202ea,1,7,7,5,Office,Freelancer,< 2h,Beginner,Tin hoc van phong
bfff072b,10,6,5,6,Mobile App,Company,5-10h,Advanced,Flutter Cross-platform
f84cdd11,5,6,7,4,AI/Data,Freelancer,< 2h,Beginner,Python Basic
87ceb4b0,5,5,6,3,IOT,Company,5-10h,Beginner,Arduino Basic
8c90880e,3,6,6,9,Web,Company,5-10h,Intermediate,Frontend (HTML/CSS/JS)
6608e89a,3,5,5,4,Mobile App,Company,2-5h,Intermediate,Android Basic
a2f1a808,4,6,5,2,Mobile App,Startup,> 10h,Beginner,Android Basic
3abf0a55,6,3,5,7,Office,Startup,< 2h,Intermediate,Tin hoc van phong
624e540a,4,9,3,3,IOT,Startup,5-10h,Intermediate,C/C++ for IoT
0ce36861,8,1,7,5,Office,Competition,2-5h,Beginner,Tin hoc van phong
9c0664a3,8,8,3,8,AI/Data,Startup,5-10h,Beginner,Python Basic
3f55d3cb,7,5,7,2,AI/Data,Company,2-5h,Beginner,Python Basic
54058411,8,2,5,7,Office,Company,< 2h,Beginner,Tin hoc van phong
d7ee9a50,7,8,5,6,IOT,Startup,2-5h,Beginner,C/C++ for IoT
349d62ad,8,5,5,5,Office,Startup,> 10h,Intermediate,Tin hoc van phong
5e89e82a,5,1,3,3,Mobile App,Competition,5-10h,Beginner,Flutter Cross-platform
0cf03cec,3,6,2,7,Office,Freelancer,5-10h,Beginner,Tin hoc van phong
75b71e26,6,6,8,5,Office,Startup,2-5h,Advanced,Tin hoc van phong
a05e28b9,6,5,8,3,Web,Competition,2-5h,Beginner,Frontend (HTML/CSS/JS)
dae98686,2,6,4,3,Game,Company,> 10h,Beginner,Scratch for Beginners
b5525cb2,4,5,3,7,Office,Competition,2-5h,Beginner,Tin hoc van phong
c3fccda2,9,10,7,8,Game,Competition,5-10h,Advanced,Competitive Programming (C++)
02e5adb9,10,5,9,9,Office,Freelancer,< 2h,Advanced,Tin hoc van phong
20fcba88,1,8,8,8,Game,Company,< 2h,Beginner,Scratch for Beginners
1c86001b,8,2,7,1,Mobile App,Company,2-5h,Beginner,Flutter Cross-platform
5f5feff5,6,9,5,5,Office,Competition,5-10h,Intermediate,Tin hoc van phong
058e5980,4,5,6,4,AI/Data,Company,2-5h,Beginner,Python Basic
f3bc66b0,5,5,8,4,Office,Startup,< 2h,Intermediate,Tin hoc van phong
0140bb3c,5,7,1,2,Office,Freelancer,< 2h,Beginner,Tin hoc van phong
66dc9ade,2,2,5,5,Game,Freelancer,5-10h,Beginner,Scratch for Beginners
b628e460,10,8,6,6,Office,Competition,5-10h,Advanced,Competitive Programming (C++)
431601cb,1,3,5,2,Office,Company,2-5h,Beginner,Tin hoc van phong
17304e83,8,4,7,4,Game,Company,2-5h,Beginner,Scratch for Beginners
5eb4a44d,5,8,6,5,AI/Data,Competition,< 2h,Advanced,Python Basic
ea0d57e7,9,8,7,6,Office,Company,5-10h,Advanced,Tin hoc van phong
4e09eeef,7,8,5,7,Mobile App,Company,< 2h,Intermediate,Flutter Cross-platform
7aed525a,6,4,8,5,Game,Company,2-5h,Beginner,Game Design & Art
4aafcf95,7,1,8,3,Mobile App,Startup,2-5h,Beginner,Flutter Cross-platform
6d5919aa,7,5,4,4,AI/Data,Startup,> 10h,Beginner,Python Basic
8e92ae19,1,1,7,8,Web,Company,< 2h,Beginner,Frontend (HTML/CSS/JS)
3ae0248d,7,6,3,8,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
ffa6c236,5,7,5,7,Web,Startup,< 2h,Advanced,Frontend (HTML/CSS/JS)
eba06bcf,8,7,5,3,Game,Competition,5-10h,Beginner,Game Dev (Unity/C#)
42d59eaf,6,10,5,9,AI/Data,Company,< 2h,Advanced,Python Basic
bb6f5e35,5,7,5,7,AI/Data,Company,> 10h,Advanced,Python for Data Science
98270509,5,9,10,9,Web,Company,2-5h,Advanced,Frontend (HTML/CSS/JS)
09913664,3,5,6,8,IOT,Company,2-5h,Intermediate,Arduino Basic
166d4cc1,5,1,3,8,Mobile App,Freelancer,> 10h,Beginner,Flutter Cross-platform
cc14742c,6,7,9,9,Mobile App,Startup,< 2h,Advanced,Flutter Cross-platform
13b94349,6,10,7,10,AI/Data,Company,< 2h,Advanced,Python Basic
ba4cb8db,7,6,5,7,AI/Data,Startup,2-5h,Beginner,Python Basic
be1652f8,9,10,5,9,Office,Company,< 2h,Advanced,Tin hoc van phong
f3434f76,4,8,5,7,AI/Data,Company,> 10h,Beginner,Python Basic
c37d9cf8,6,1,1,5,Mobile App,Freelancer,> 10h,Beginner,Flutter Cross-platform
c92852a1,3,7,7,8,Mobile App,Startup,< 2h,Intermediate,Android Basic
7379f407,5,3,9,4,Office,Startup,2-5h,Intermediate,Tin hoc van phong
d51aca5f,8,3,9,3,Mobile App,Startup,2-5h,Intermediate,Android Basic
9cff1c96,4,2,2,7,Office,Competition,2-5h,Beginner,Tin hoc van phong
c8a85596,6,6,3,5,Office,Freelancer,5-10h,Intermediate,Tin hoc van phong
20658daa,6,4,2,1,IOT,Company,5-10h,Beginner,Arduino Basic
4f242a2b,7,9,8,8,Web,Startup,< 2h,Advanced,Frontend (HTML/CSS/JS)
c0948532,3,8,8,5,Mobile App,Startup,< 2h,Intermediate,Android Basic
3e2906f4,2,2,7,2,Web,Startup,5-10h,Beginner,Frontend (HTML/CSS/JS)
e55ad10c,9,9,6,7,AI/Data,Company,5-10h,Intermediate,Python for Data Science
ab1eb66f,7,9,7,10,Web,Freelancer,2-5h,Advanced,Frontend (HTML/CSS/JS)
17b5494b,4,3,7,7,Mobile App,Startup,2-5h,Intermediate,Android Basic
eb9f4afc,6,8,8,8,Mobile App,Freelancer,2-5h,Beginner,Flutter Cross-platform
a65ce9ce,6,8,5,3,Office,Company,< 2h,Intermediate,Tin hoc van phong
6187b6d7,7,4,4,2,Office,Company,> 10h,Beginner,Tin hoc van phong
9d9f5268,5,7,3,7,AI/Data,Startup,2-5h,Beginner,Python Basic
128aaff6,4,7,5,5,AI/Data,Startup,2-5h,Intermediate,Python Basic
b27a2c2d,7,6,7,5,AI/Data,Company,2-5h,Intermediate,Python for Data Science
9ea6bad3,6,5,9,6,Office,Freelancer,< 2h,Intermediate,Tin hoc van phong
cbdf8d02,6,8,7,8,Game,Freelancer,5-10h,Advanced,Game Dev (Unity/C#)
fc58a64c,5,8,8,5,Game,Company,2-5h,Advanced,Game Dev (Unity/C#)
fc040885,5,5,6,9,IOT,Startup,2-5h,Advanced,Arduino Basic
c43bef15,6,4,4,1,Game,Company,> 10h,Beginner,Game Dev (Unity/C#)
db6540b8,2,6,7,8,Web,Company,> 10h,Beginner,Frontend (HTML/CSS/JS)
0e13262c,8,8,7,7,Game,Freelancer,< 2h,Beginner,Game Design & Art
8b17045a,8,7,6,5,Game,Freelancer,5-10h,Beginner,Game Dev (Unity/C#)
0dbe6c11,8,5,4,4,AI/Data,Company,2-5h,Beginner,Python Basic
70365dac,5,5,9,6,Office,Competition,2-5h,Advanced,Tin hoc van phong
2278a8f9,8,6,7,8,Game,Company,5-10h,Advanced,Game Dev (Unity/C#)
6cd256ea,3,7,5,9,Game,Company,2-5h,Intermediate,Scratch for Beginners
cbdb1435,7,8,7,1,Office,Freelancer,5-10h,Beginner,Tin hoc van phong
dc4025ca,5,1,6,2,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
eddc7e7e,7,10,6,5,IOT,Freelancer,< 2h,Advanced,C/C++ for IoT
636f9704,8,4,7,3,Game,Startup,2-5h,Intermediate,Game Design & Art
56412fb6,6,5,3,7,IOT,Company,5-10h,Beginner,Arduino Basic
577af693,9,9,9,8,Office,Startup,5-10h,Advanced,Tin hoc van phong
e90e3286,8,5,6,6,AI/Data,Startup,> 10h,Intermediate,Python Basic
bf2edfe0,9,10,10,9,Web,Competition,2-5h,Advanced,Fullstack Web (MERN)
0f05fa50,8,7,5,7,IOT,Company,< 2h,Advanced,C/C++ for IoT
a0cffed2,9,7,6,6,AI/Data,Freelancer,2-5h,Advanced,Python Basic
c1a39934,2,4,7,4,Game,Company,5-10h,Beginner,Scratch for Beginners
b82e3936,6,6,7,5,Mobile App,Freelancer,2-5h,Intermediate,Flutter Cross-platform
ac590f90,9,7,9,6,Mobile App,Company,2-5h,Advanced,Flutter Cross-platform
9763a998,3,4,1,1,Mobile App,Company,> 10h,Beginner,Android Basic
bc15f160,2,1,3,2,Web,Freelancer,2-5h,Beginner,Fullstack Web (MERN)
7e86ba02,8,3,8,6,Game,Freelancer,2-5h,Beginner,Game Design & Art
6d1bd7b5,1,8,6,2,Web,Company,> 10h,Beginner,Web Backend (PHP/Nodejs)
1956551a,3,8,3,8,IOT,Freelancer,< 2h,Beginner,Arduino Basic
1bea393a,3,6,4,1,Office,Company,> 10h,Beginner,Tin hoc van phong
7c29414d,8,7,7,7,AI/Data,Startup,< 2h,Advanced,Python Basic
223b96c3,9,7,6,9,Web,Company,5-10h,Advanced,Fullstack Web (MERN)
4db6ae54,6,5,9,4,Game,Freelancer,> 10h,Intermediate,Game Design & Art
22785ea5,5,2,5,5,Office,Startup,5-10h,Beginner,Tin hoc van phong
e83fd373,7,8,7,7,Game,Company,5-10h,Intermediate,Game Design & Art
d33f4ef7,7,8,2,5,Mobile App,Freelancer,< 2h,Beginner,Flutter Cross-platform
103f8ae2,8,10,10,6,Mobile App,Startup,< 2h,Advanced,Flutter Cross-platform
d7b9e76b,9,7,5,8,Game,Company,2-5h,Intermediate,Game Dev (Unity/C#)
3b160285,7,5,6,9,AI/Data,Company,2-5h,Intermediate,Python Basic
d03183e9,7,9,5,8,AI/Data,Freelancer,> 10h,Advanced,Python for Data Science
2a201f82,4,4,3,9,AI/Data,Startup,< 2h,Intermediate,Python Basic
f138779c,7,8,1,5,AI/Data,Freelancer,2-5h,Beginner,Python Basic
5c70bc5c,8,9,9,5,Office,Company,> 10h,Advanced,Tin hoc van phong
